	-log10(fdr_BH)	log2(fold_change)	Gene	fold_change
sp|O15372|EIF3H_HUMAN Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens OX=9606 GN=EIF3H PE=1 SV=1	0.2737487971991836	0.10899318343495099	EIF3H	1.0784753360127999
sp|O15382|BCAT2_HUMAN Branched-chain-amino-acid aminotransferase, mitochondrial OS=Homo sapiens OX=9606 GN=BCAT2 PE=1 SV=2	0.22781687059292954	0.12617837072901839	BCAT2	1.0913988061710953
sp|O15400|STX7_HUMAN Syntaxin-7 OS=Homo sapiens OX=9606 GN=STX7 PE=1 SV=4	0.19960547962746952	0.0722158435319189	STX7	1.0513301882356512
sp|O15427|MOT4_HUMAN Monocarboxylate transporter 4 OS=Homo sapiens OX=9606 GN=SLC16A3 PE=1 SV=1	2.448540955168994	-0.3096108359311325	SLC16A3	0.8068593785547974
sp|O15446|RPA34_HUMAN DNA-directed RNA polymerase I subunit RPA34 OS=Homo sapiens OX=9606 GN=CD3EAP PE=1 SV=1	0.3990962419403852	-0.19490629822088157	CD3EAP	0.8736296355536173
sp|O15457|MSH4_HUMAN MutS protein homolog 4 OS=Homo sapiens OX=9606 GN=MSH4 PE=1 SV=2	0.6413142088210373	-0.1575069556186035	MSH4	0.8965730531414218
sp|O15460|P4HA2_HUMAN Prolyl 4-hydroxylase subunit alpha-2 OS=Homo sapiens OX=9606 GN=P4HA2 PE=1 SV=1	0.015397673539681722	-0.0032365176756274927	P4HA2	0.9977591314014941
sp|O15498|YKT6_HUMAN Synaptobrevin homolog YKT6 OS=Homo sapiens OX=9606 GN=YKT6 PE=1 SV=1	0.37774689250869853	-0.15275289899982078	YKT6	0.8995323684849307
sp|O15504|NUPL2_HUMAN Nucleoporin-like protein 2 OS=Homo sapiens OX=9606 GN=NUPL2 PE=1 SV=1	0.09736462623830272	-0.03599885821731319	NUPL2	0.9753562334471317
sp|O15511|ARPC5_HUMAN Actin-related protein 2/3 complex subunit 5 OS=Homo sapiens OX=9606 GN=ARPC5 PE=1 SV=3	1.100903771448634	0.4203330241379004	ARPC5	1.3382364305966248
sp|O15514|RPB4_HUMAN DNA-directed RNA polymerase II subunit RPB4 OS=Homo sapiens OX=9606 GN=POLR2D PE=1 SV=1	1.4401593471835215	0.1272295982061461	POLR2D	1.0921943495664628
sp|O15533|TPSN_HUMAN Tapasin OS=Homo sapiens OX=9606 GN=TAPBP PE=1 SV=1	2.661708677092714	0.6539552718614767	TAPBP	1.5734761071830448
sp|O43143|DHX15_HUMAN Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens OX=9606 GN=DHX15 PE=1 SV=2	0.2599858089600543	0.04660767358761864	DHX15	1.032833480809344
sp|O43148|MCES_HUMAN mRNA cap guanine-N7 methyltransferase OS=Homo sapiens OX=9606 GN=RNMT PE=1 SV=1	0.08938238692705934	-0.06703521237645016	RNMT	0.95459771464582
sp|O43150|ASAP2_HUMAN Arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ASAP2 PE=1 SV=3	0.08253782212302675	-0.05807420113810635	ASAP2	0.9605454596114643
sp|O43159|RRP8_HUMAN Ribosomal RNA-processing protein 8 OS=Homo sapiens OX=9606 GN=RRP8 PE=1 SV=2	0.17605135669067828	0.06813043200473567	RRP8	1.0483572517191944
sp|O43169|CYB5B_HUMAN Cytochrome b5 type B OS=Homo sapiens OX=9606 GN=CYB5B PE=1 SV=3	1.1419799047189536	-0.13244377970005128	CYB5B	0.9122848223270101
sp|O43172|PRP4_HUMAN U4/U6 small nuclear ribonucleoprotein Prp4 OS=Homo sapiens OX=9606 GN=PRPF4 PE=1 SV=2	0.1968203599880239	-0.08871911755659645	PRPF4	0.9403572655463605
sp|O43175|SERA_HUMAN D-3-phosphoglycerate dehydrogenase OS=Homo sapiens OX=9606 GN=PHGDH PE=1 SV=4	0.9841200925806183	0.24774155256079217	PHGDH	1.1873469431789379
sp|O43181|NDUS4_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS4 PE=1 SV=1	0.4063128793453623	-0.11952535654760799	NDUFS4	0.9204904401164481
sp|O43237|DC1L2_HUMAN Cytoplasmic dynein 1 light intermediate chain 2 OS=Homo sapiens OX=9606 GN=DYNC1LI2 PE=1 SV=1	1.9236185683267708	0.510697838933533	DYNC1LI2	1.4247391825438613
sp|O43242|PSMD3_HUMAN 26S proteasome non-ATPase regulatory subunit 3 OS=Homo sapiens OX=9606 GN=PSMD3 PE=1 SV=2	0.554857564759393	-0.2161654008571357	PSMD3	0.8608504886366092
sp|O43251|RFOX2_HUMAN RNA binding protein fox-1 homolog 2 OS=Homo sapiens OX=9606 GN=RBFOX2 PE=1 SV=3	0.015436911422902815	0.007913595768622217	RBFOX2	1.0055003583246107
sp|O43264|ZW10_HUMAN Centromere/kinetochore protein zw10 homolog OS=Homo sapiens OX=9606 GN=ZW10 PE=1 SV=3	0.3004586242526628	-0.14022729169121617	ZW10	0.9073761900265489
sp|O43272|PROD_HUMAN Proline dehydrogenase 1, mitochondrial OS=Homo sapiens OX=9606 GN=PRODH PE=1 SV=3	1.629020112700777	-0.420935646451463	PRODH	0.7469400461798492
sp|O43286|B4GT5_HUMAN Beta-1,4-galactosyltransferase 5 OS=Homo sapiens OX=9606 GN=B4GALT5 PE=1 SV=1	0.038232898769396846	0.030177973654531565	B4GALT5	1.0211380875098566
sp|O43290|SNUT1_HUMAN U4/U6.U5 tri-snRNP-associated protein 1 OS=Homo sapiens OX=9606 GN=SART1 PE=1 SV=1	0.3424257719594366	0.1067643253079838	SART1	1.0768104570314028
sp|O43292|GPAA1_HUMAN Glycosylphosphatidylinositol anchor attachment 1 protein OS=Homo sapiens OX=9606 GN=GPAA1 PE=1 SV=3	0.46102962611843823	-0.18133549296175921	GPAA1	0.8818862622269501
sp|O43324|MCA3_HUMAN Eukaryotic translation elongation factor 1 epsilon-1 OS=Homo sapiens OX=9606 GN=EEF1E1 PE=1 SV=1	0.36677968415854767	-0.23028157154386192	EEF1E1	0.8524684988092933
sp|O43390|HNRPR_HUMAN Heterogeneous nuclear ribonucleoprotein R OS=Homo sapiens OX=9606 GN=HNRNPR PE=1 SV=1	0.20040982461777562	0.023308481793114844	HNRNPR	1.0162874256788421
sp|O43395|PRPF3_HUMAN U4/U6 small nuclear ribonucleoprotein Prp3 OS=Homo sapiens OX=9606 GN=PRPF3 PE=1 SV=2	0.6917147715229676	-0.3146152571472329	PRPF3	0.8040653930649581
sp|O43396|TXNL1_HUMAN Thioredoxin-like protein 1 OS=Homo sapiens OX=9606 GN=TXNL1 PE=1 SV=3	0.05889429994996743	-0.027303077676330667	TXNL1	0.9812529031046013
sp|O43399|TPD54_HUMAN Tumor protein D54 OS=Homo sapiens OX=9606 GN=TPD52L2 PE=1 SV=2	0.02391356576455967	-0.008251436728293537	TPD52L2	0.9942968648699801
sp|O43402|EMC8_HUMAN ER membrane protein complex subunit 8 OS=Homo sapiens OX=9606 GN=EMC8 PE=1 SV=1	0.9349509018027286	-0.4399715732208519	EMC8	0.7371491332460876
sp|O43432|IF4G3_HUMAN Eukaryotic translation initiation factor 4 gamma 3 OS=Homo sapiens OX=9606 GN=EIF4G3 PE=1 SV=2	0.08502813344563483	-0.061020932844261466	EIF4G3	0.9585855297550857
sp|O43447|PPIH_HUMAN Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens OX=9606 GN=PPIH PE=1 SV=1	0.16493264988273973	0.11897744375329494	PPIH	1.0859648773471937
sp|O43464|HTRA2_HUMAN Serine protease HTRA2, mitochondrial OS=Homo sapiens OX=9606 GN=HTRA2 PE=1 SV=2	0.4546521376040373	-0.14663994826247473	HTRA2	0.9033519305211852
sp|O43488|ARK72_HUMAN Aflatoxin B1 aldehyde reductase member 2 OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=3	1.141907292772588	0.35812376813012864	AKR7A2	1.2817578808502974
sp|O43491|E41L2_HUMAN Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN=EPB41L2 PE=1 SV=1	1.8097651740403513	-0.2322136943449759	EPB41L2	0.85132759837556
sp|O43493|TGON2_HUMAN Trans-Golgi network integral membrane protein 2 OS=Homo sapiens OX=9606 GN=TGOLN2 PE=1 SV=3	0.3233822853435127	-0.1364621814867088	TGOLN2	0.90974733092414
sp|O43504|LTOR5_HUMAN Ragulator complex protein LAMTOR5 OS=Homo sapiens OX=9606 GN=LAMTOR5 PE=1 SV=1	0.29956493861210726	0.14906637794616806	LAMTOR5	1.108851660346405
sp|O43505|B4GA1_HUMAN Beta-1,4-glucuronyltransferase 1 OS=Homo sapiens OX=9606 GN=B4GAT1 PE=1 SV=1	0.7831431452056582	0.3049889047161739	B4GAT1	1.2354091359729602
sp|O43583|DENR_HUMAN Density-regulated protein OS=Homo sapiens OX=9606 GN=DENR PE=1 SV=2	0.5642009504426704	0.17935784393614196	DENR	1.1323797410696583
sp|O43592|XPOT_HUMAN Exportin-T OS=Homo sapiens OX=9606 GN=XPOT PE=1 SV=2	1.6224794070932649	0.4705831603488797	XPOT	1.3856694646248402
sp|O43615|TIM44_HUMAN Mitochondrial import inner membrane translocase subunit TIM44 OS=Homo sapiens OX=9606 GN=TIMM44 PE=1 SV=2	0.26012513701454576	-0.07569829974665954	TIMM44	0.9488827272924057
sp|O43617|TPPC3_HUMAN Trafficking protein particle complex subunit 3 OS=Homo sapiens OX=9606 GN=TRAPPC3 PE=1 SV=1	0.8449159489847347	0.1425737988216298	TRAPPC3	1.1038726927580649
sp|O43657|TSN6_HUMAN Tetraspanin-6 OS=Homo sapiens OX=9606 GN=TSPAN6 PE=1 SV=1	1.4035109092558475	0.2725521699636126	TSPAN6	1.2079428250860986
sp|O43660|PLRG1_HUMAN Pleiotropic regulator 1 OS=Homo sapiens OX=9606 GN=PLRG1 PE=1 SV=1	0.7141940747735105	0.47694746931149984	PLRG1	1.3917957135407582
sp|O43663|PRC1_HUMAN Protein regulator of cytokinesis 1 OS=Homo sapiens OX=9606 GN=PRC1 PE=1 SV=2	0.6080428437310107	0.29757712783952905	PRC1	1.2290785559838646
sp|O43670|ZN207_HUMAN BUB3-interacting and GLEBS motif-containing protein ZNF207 OS=Homo sapiens OX=9606 GN=ZNF207 PE=1 SV=1	0.551191137728132	0.21553298726501943	ZNF207	1.1611328024551353
sp|O43674|NDUB5_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB5 PE=1 SV=1	0.10033587521545324	-0.030307225821860184	NDUFB5	0.9792117495843743
sp|O43676|NDUB3_HUMAN NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 OS=Homo sapiens OX=9606 GN=NDUFB3 PE=1 SV=3	0.09702767149330283	-0.056216853350476326	NDUFB3	0.9617828769757436
sp|O43678|NDUA2_HUMAN NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2 OS=Homo sapiens OX=9606 GN=NDUFA2 PE=1 SV=3	0.39291444499399014	-0.13096168631019056	NDUFA2	0.9132225021637538
sp|O43681|ASNA_HUMAN ATPase ASNA1 OS=Homo sapiens OX=9606 GN=ASNA1 PE=1 SV=2	0.5250114257691425	-0.21335187926460303	ASNA1	0.8625309440339107
sp|O43684|BUB3_HUMAN Mitotic checkpoint protein BUB3 OS=Homo sapiens OX=9606 GN=BUB3 PE=1 SV=1	0.5028147992884591	-0.10518544694713494	BUB3	0.9296854312809616
sp|O43688|PLPP2_HUMAN Phospholipid phosphatase 2 OS=Homo sapiens OX=9606 GN=PLPP2 PE=1 SV=1	0.06616124663107652	0.04499963752239089	PLPP2	1.0316829200906494
sp|O43707|ACTN4_HUMAN Alpha-actinin-4 OS=Homo sapiens OX=9606 GN=ACTN4 PE=1 SV=2	0.03214963553390301	0.0036415420858699754	ACTN4	1.0025273129142624
sp|O43708|MAAI_HUMAN Maleylacetoacetate isomerase OS=Homo sapiens OX=9606 GN=GSTZ1 PE=1 SV=3	0.07398544639542723	-0.04307531226645786	GSTZ1	0.9705838015605603
sp|O43709|BUD23_HUMAN Probable 18S rRNA (guanine-N(7))-methyltransferase OS=Homo sapiens OX=9606 GN=BUD23 PE=1 SV=2	1.0597852868993087	0.27935804367376593	BUD23	1.2136547240197155
sp|O43716|GATC_HUMAN Glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial OS=Homo sapiens OX=9606 GN=GATC PE=1 SV=1	0.802661358021723	0.21444244304810334	GATC	1.160255424937952
sp|O43719|HTSF1_HUMAN HIV Tat-specific factor 1 OS=Homo sapiens OX=9606 GN=HTATSF1 PE=1 SV=1	0.10292853008818643	-0.042777474958615835	HTATSF1	0.9707841945053747
sp|O43747|AP1G1_HUMAN AP-1 complex subunit gamma-1 OS=Homo sapiens OX=9606 GN=AP1G1 PE=1 SV=5	0.9361908003595537	0.42858481124569003	AP1G1	1.3459126774797399
sp|O43752|STX6_HUMAN Syntaxin-6 OS=Homo sapiens OX=9606 GN=STX6 PE=1 SV=1	0.26402068253096334	-0.09216996302183228	STX6	0.9381106717449604
sp|O43759|SNG1_HUMAN Synaptogyrin-1 OS=Homo sapiens OX=9606 GN=SYNGR1 PE=1 SV=2	3.0007448522805555	-0.44239842035828586	SYNGR1	0.7359101711605911
sp|O43760|SNG2_HUMAN Synaptogyrin-2 OS=Homo sapiens OX=9606 GN=SYNGR2 PE=1 SV=1	0.34221233737057727	-0.16506104888348253	SYNGR2	0.8918907774949774
sp|O43765|SGTA_HUMAN Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Homo sapiens OX=9606 GN=SGTA PE=1 SV=1	1.070117434564569	0.43876171076229664	SGTA	1.355440430873883
sp|O43776|SYNC_HUMAN Asparagine--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=NARS PE=1 SV=1	4.999730347440025	0.6416883907547145	NARS	1.5601539446329613
sp|O43795|MYO1B_HUMAN Unconventional myosin-Ib OS=Homo sapiens OX=9606 GN=MYO1B PE=1 SV=3	0.03714533883282689	0.024002836827381635	MYO1B	1.0167766726175158
sp|O43809|CPSF5_HUMAN Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens OX=9606 GN=NUDT21 PE=1 SV=1	0.2332560284795388	0.042267166362844444	NUDT21	1.0297307570980119
sp|O43815|STRN_HUMAN Striatin OS=Homo sapiens OX=9606 GN=STRN PE=1 SV=4	0.3775888533628988	0.17286600181490774	STRN	1.1272957035345732
sp|O43818|U3IP2_HUMAN U3 small nucleolar RNA-interacting protein 2 OS=Homo sapiens OX=9606 GN=RRP9 PE=1 SV=1	0.06090075590785236	0.04165425205135109	RRP9	1.0292933793756915
sp|O43819|SCO2_HUMAN Protein SCO2 homolog, mitochondrial OS=Homo sapiens OX=9606 GN=SCO2 PE=1 SV=3	0.4610718053084112	0.08620035518404845	SCO2	1.061570625003637
sp|O43823|AKAP8_HUMAN A-kinase anchor protein 8 OS=Homo sapiens OX=9606 GN=AKAP8 PE=1 SV=1	0.02644252629291486	0.0248143879729521	AKAP8	1.0173487951948172
sp|O43837|IDH3B_HUMAN Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=IDH3B PE=1 SV=2	1.3157273062858852	0.1474806311779402	IDH3B	1.1076335290807946
sp|O43852|CALU_HUMAN Calumenin OS=Homo sapiens OX=9606 GN=CALU PE=1 SV=2	0.27045480319898985	-0.029262809498851183	CALU	0.9799208911429022
sp|O43854|EDIL3_HUMAN EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Homo sapiens OX=9606 GN=EDIL3 PE=1 SV=1	2.550944266629353	-0.394801090110549	EDIL3	0.7605942354312943
sp|O43865|SAHH2_HUMAN S-adenosylhomocysteine hydrolase-like protein 1 OS=Homo sapiens OX=9606 GN=AHCYL1 PE=1 SV=2	0.14062057311705273	0.08326284092127678	AHCYL1	1.059411328544396
sp|O43916|CHST1_HUMAN Carbohydrate sulfotransferase 1 OS=Homo sapiens OX=9606 GN=CHST1 PE=1 SV=1	11.800075967903744	-2.1837462122918634	CHST1	0.22010346887842375
sp|O43920|NDUS5_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 5 OS=Homo sapiens OX=9606 GN=NDUFS5 PE=1 SV=3	0.2766492606784486	0.16000996316002936	NDUFS5	1.117294854012649
sp|O43929|ORC4_HUMAN Origin recognition complex subunit 4 OS=Homo sapiens OX=9606 GN=ORC4 PE=1 SV=2	0.2964378599206695	0.12578269605705916	ORC4	1.0910995193228346
sp|O60216|RAD21_HUMAN Double-strand-break repair protein rad21 homolog OS=Homo sapiens OX=9606 GN=RAD21 PE=1 SV=2	0.16107569131861532	-0.09486752050173722	RAD21	0.9363582271940758
sp|O60220|TIM8A_HUMAN Mitochondrial import inner membrane translocase subunit Tim8 A OS=Homo sapiens OX=9606 GN=TIMM8A PE=1 SV=1	0.5094190113593142	-0.1935562988945434	TIMM8A	0.874447515541169
sp|O60231|DHX16_HUMAN Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16 OS=Homo sapiens OX=9606 GN=DHX16 PE=1 SV=2	0.20547140913188422	-0.1531205912626925	DHX16	0.8993031385105512
sp|O60232|ZNRD2_HUMAN Protein ZNRD2 OS=Homo sapiens OX=9606 GN=ZNRD2 PE=1 SV=1	0.3225592584802102	0.029973833861442478	ZNRD2	1.0209936077933437
sp|O60264|SMCA5_HUMAN SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens OX=9606 GN=SMARCA5 PE=1 SV=1	1.7044621099966712	0.34844756935433696	SMARCA5	1.2731898575320102
sp|O60287|NPA1P_HUMAN Nucleolar pre-ribosomal-associated protein 1 OS=Homo sapiens OX=9606 GN=URB1 PE=1 SV=4	1.0735874726351564	-0.29445625596106906	URB1	0.8153795866996716
sp|O60306|AQR_HUMAN RNA helicase aquarius OS=Homo sapiens OX=9606 GN=AQR PE=1 SV=4	0.2494104495322882	-0.13437922382567502	AQR	0.9110617693530446
sp|O60313|OPA1_HUMAN Dynamin-like 120 kDa protein, mitochondrial OS=Homo sapiens OX=9606 GN=OPA1 PE=1 SV=3	1.0133885281199448	-0.1212664025161353	OPA1	0.9193802612540831
sp|O60341|KDM1A_HUMAN Lysine-specific histone demethylase 1A OS=Homo sapiens OX=9606 GN=KDM1A PE=1 SV=2	0.9159378307647813	-0.33335184147687275	KDM1A	0.7936903437705212
sp|O60361|NDK8_HUMAN Putative nucleoside diphosphate kinase OS=Homo sapiens OX=9606 GN=NME2P1 PE=5 SV=1	0.9658071312540166	0.16918076616309818	NME2P1	1.1244198020060223
sp|O60462|NRP2_HUMAN Neuropilin-2 OS=Homo sapiens OX=9606 GN=NRP2 PE=1 SV=3	2.5009027686989436	-0.3016641496345866	NRP2	0.8113160028766192
sp|O60488|ACSL4_HUMAN Long-chain-fatty-acid--CoA ligase 4 OS=Homo sapiens OX=9606 GN=ACSL4 PE=1 SV=2	0.7140674651192804	0.08171345071437008	ACSL4	1.0582741787040346
sp|O60493|SNX3_HUMAN Sorting nexin-3 OS=Homo sapiens OX=9606 GN=SNX3 PE=1 SV=3	0.04810227322286273	-0.027865057090959655	SNX3	0.9808707457343986
sp|O60504|VINEX_HUMAN Vinexin OS=Homo sapiens OX=9606 GN=SORBS3 PE=1 SV=2	0.31827216808016756	0.08561582731219408	SORBS3	1.0611406020868068
sp|O60506|HNRPQ_HUMAN Heterogeneous nuclear ribonucleoprotein Q OS=Homo sapiens OX=9606 GN=SYNCRIP PE=1 SV=2	0.003990691845990654	-0.0008853671785533646	SYNCRIP	0.9993864985054735
sp|O60513|B4GT4_HUMAN Beta-1,4-galactosyltransferase 4 OS=Homo sapiens OX=9606 GN=B4GALT4 PE=1 SV=1	0.7151879045481264	0.23306418539160267	B4GALT4	1.1753286175365483
sp|O60568|PLOD3_HUMAN Multifunctional procollagen lysine hydroxylase and glycosyltransferase LH3 OS=Homo sapiens OX=9606 GN=PLOD3 PE=1 SV=1	0.29005526923457725	-0.06042016367162972	PLOD3	0.958984788463351
sp|O60610|DIAP1_HUMAN Protein diaphanous homolog 1 OS=Homo sapiens OX=9606 GN=DIAPH1 PE=1 SV=2	0.21515951168948527	0.11734889836868612	DIAPH1	1.0847397083202104
sp|O60613|SEP15_HUMAN Selenoprotein F OS=Homo sapiens OX=9606 GN=SELENOF PE=1 SV=4	0.7778777110248197	-0.23780235495070318	SELENOF	0.84803613517402
sp|O60637|TSN3_HUMAN Tetraspanin-3 OS=Homo sapiens OX=9606 GN=TSPAN3 PE=2 SV=1	11.920962194506405	-2.760148250077214	TSPAN3	0.14760891373680277
sp|O60645|EXOC3_HUMAN Exocyst complex component 3 OS=Homo sapiens OX=9606 GN=EXOC3 PE=1 SV=3	0.5402760896916741	0.14275368878141448	EXOC3	1.1040103434669204
sp|O60664|PLIN3_HUMAN Perilipin-3 OS=Homo sapiens OX=9606 GN=PLIN3 PE=1 SV=3	0.5269816271664512	0.21205917654700868	PLIN3	1.1583403180890757
sp|O60683|PEX10_HUMAN Peroxisome biogenesis factor 10 OS=Homo sapiens OX=9606 GN=PEX10 PE=1 SV=1	0.09009821669183676	0.02887385279892951	PEX10	1.0202154491614523
sp|O60684|IMA7_HUMAN Importin subunit alpha-7 OS=Homo sapiens OX=9606 GN=KPNA6 PE=1 SV=1	0.008997996152809249	-0.00621151774820812	KPNA6	0.9957037593460588
sp|O60701|UGDH_HUMAN UDP-glucose 6-dehydrogenase OS=Homo sapiens OX=9606 GN=UGDH PE=1 SV=1	3.087094919019276	0.7946429580024088	UGDH	1.7346480258810317
sp|O60716|CTND1_HUMAN Catenin delta-1 OS=Homo sapiens OX=9606 GN=CTNND1 PE=1 SV=1	1.5989650988460926	0.16152921584994062	CTNND1	1.1184720586490797
sp|O60739|EIF1B_HUMAN Eukaryotic translation initiation factor 1b OS=Homo sapiens OX=9606 GN=EIF1B PE=1 SV=2	2.0263007229787107	0.25352273098212497	EIF1B	1.1921144345662225
sp|O60749|SNX2_HUMAN Sorting nexin-2 OS=Homo sapiens OX=9606 GN=SNX2 PE=1 SV=2	0.2579332330918331	0.19924941647158706	SNX2	1.1481008830475232
sp|O60762|DPM1_HUMAN Dolichol-phosphate mannosyltransferase subunit 1 OS=Homo sapiens OX=9606 GN=DPM1 PE=1 SV=1	1.3741916799922587	-0.482916673615737	DPM1	0.7155295859810858
sp|O60763|USO1_HUMAN General vesicular transport factor p115 OS=Homo sapiens OX=9606 GN=USO1 PE=1 SV=2	0.8841889389108034	-0.21888669437729558	USO1	0.8592282339114886
sp|O60783|RT14_HUMAN 28S ribosomal protein S14, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS14 PE=1 SV=1	0.6395752234383446	-0.163447721881296	MRPS14	0.8928887128045787
sp|O60784|TOM1_HUMAN Target of Myb protein 1 OS=Homo sapiens OX=9606 GN=TOM1 PE=1 SV=2	0.09433755354106792	-0.07062024630853814	TOM1	0.9522285260563907
sp|O60814|H2B1K_HUMAN Histone H2B type 1-K OS=Homo sapiens OX=9606 GN=HIST1H2BK PE=1 SV=3	1.2944200428460844	-0.09697547072558832	HIST1H2BK	0.9349910947064691
sp|O60828|PQBP1_HUMAN Polyglutamine-binding protein 1 OS=Homo sapiens OX=9606 GN=PQBP1 PE=1 SV=1	0.12348033850099674	0.05818542887947678	PQBP1	1.0411554082738803
sp|O60831|PRAF2_HUMAN PRA1 family protein 2 OS=Homo sapiens OX=9606 GN=PRAF2 PE=1 SV=1	0.9344243102225821	-0.3350915241480405	PRAF2	0.7927338442136808
sp|O60832|DKC1_HUMAN H/ACA ribonucleoprotein complex subunit DKC1 OS=Homo sapiens OX=9606 GN=DKC1 PE=1 SV=3	2.3488694624259763	-0.2596845104820503	DKC1	0.8352705569829081
sp|O60841|IF2P_HUMAN Eukaryotic translation initiation factor 5B OS=Homo sapiens OX=9606 GN=EIF5B PE=1 SV=4	0.6390499421839008	0.18489805236903017	EIF5B	1.136736643229181
sp|O60869|EDF1_HUMAN Endothelial differentiation-related factor 1 OS=Homo sapiens OX=9606 GN=EDF1 PE=1 SV=1	3.034404292511817	0.6866674004179508	EDF1	1.6095611634906117
sp|O60884|DNJA2_HUMAN DnaJ homolog subfamily A member 2 OS=Homo sapiens OX=9606 GN=DNAJA2 PE=1 SV=1	1.5512855719656609	0.24521623627845252	DNAJA2	1.1852704101852827
sp|O60885|BRD4_HUMAN Bromodomain-containing protein 4 OS=Homo sapiens OX=9606 GN=BRD4 PE=1 SV=2	2.8476269439922195	0.4485818370676993	BRD4	1.3646981049133158
sp|O60888|CUTA_HUMAN Protein CutA OS=Homo sapiens OX=9606 GN=CUTA PE=1 SV=2	0.8860777775498231	0.2160480957575945	CUTA	1.1615474542974062
sp|O60925|PFD1_HUMAN Prefoldin subunit 1 OS=Homo sapiens OX=9606 GN=PFDN1 PE=1 SV=2	0.4872403748721945	0.08635190485602595	PFDN1	1.0616821448506528
sp|O60934|NBN_HUMAN Nibrin OS=Homo sapiens OX=9606 GN=NBN PE=1 SV=1	0.6150309046456592	0.2439931826065327	NBN	1.1842660156422051
sp|O75027|ABCB7_HUMAN ATP-binding cassette sub-family B member 7, mitochondrial OS=Homo sapiens OX=9606 GN=ABCB7 PE=1 SV=2	0.028309910345266094	0.023531999902380196	ABCB7	1.0164448922502798
sp|O75083|WDR1_HUMAN WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4	5.426458894495273	0.32156575470020954	WDR1	1.2496860955720852
sp|O75131|CPNE3_HUMAN Copine-3 OS=Homo sapiens OX=9606 GN=CPNE3 PE=1 SV=1	0.7037280828441507	0.22144559721820897	CPNE3	1.1659012479824835
sp|O75146|HIP1R_HUMAN Huntingtin-interacting protein 1-related protein OS=Homo sapiens OX=9606 GN=HIP1R PE=1 SV=2	0.030986466840341235	-0.017124674169989085	HIP1R	0.988200249966755
sp|O75150|BRE1B_HUMAN E3 ubiquitin-protein ligase BRE1B OS=Homo sapiens OX=9606 GN=RNF40 PE=1 SV=5	0.47698173034302827	0.27207664274420784	RNF40	1.2075447402370865
sp|O75152|ZC11A_HUMAN Zinc finger CCCH domain-containing protein 11A OS=Homo sapiens OX=9606 GN=ZC3H11A PE=1 SV=3	0.6293147146260165	0.280304945069655	ZC3H11A	1.2144515580976747
sp|O75153|CLU_HUMAN Clustered mitochondria protein homolog OS=Homo sapiens OX=9606 GN=CLUH PE=1 SV=2	0.4714141008612366	0.30550833978831937	CLUH	1.2358540188847624
sp|O75165|DJC13_HUMAN DnaJ homolog subfamily C member 13 OS=Homo sapiens OX=9606 GN=DNAJC13 PE=1 SV=5	0.36710546137385475	0.10987776865598087	DNAJC13	1.07913680350851
sp|O75190|DNJB6_HUMAN DnaJ homolog subfamily B member 6 OS=Homo sapiens OX=9606 GN=DNAJB6 PE=1 SV=2	2.278568757692453	0.49919071919130653	DNAJB6	1.4134204807306723
sp|O75208|COQ9_HUMAN Ubiquinone biosynthesis protein COQ9, mitochondrial OS=Homo sapiens OX=9606 GN=COQ9 PE=1 SV=1	0.08938238692705934	-0.0691052069315074	COQ9	0.9532290295865682
sp|O75251|NDUS7_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS7 PE=1 SV=3	0.026097343631823672	-0.019854102771885263	NDUFS7	0.9863324455263779
sp|O75306|NDUS2_HUMAN NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial OS=Homo sapiens OX=9606 GN=NDUFS2 PE=1 SV=2	0.8391702509542912	0.1442948140628617	NDUFS2	1.1051903068527176
